,item_id_a,item_id_b,mode,s_id,d_id
411,9606.ENSP00000000412,9606.ENSP00000244458,binding,64,78
412,9606.ENSP00000000412,9606.ENSP00000243298,reaction,64,79
413,9606.ENSP00000000412,9606.ENSP00000244458,binding,64,78
414,9606.ENSP00000000412,9606.ENSP00000244458,reaction,64,78
415,9606.ENSP00000000412,9606.ENSP00000244458,catalysis,64,78
416,9606.ENSP00000000412,9606.ENSP00000244458,catalysis,64,78
417,9606.ENSP00000000412,9606.ENSP00000258145,reaction,64,80
418,9606.ENSP00000000412,9606.ENSP00000253083,catalysis,64,81
419,9606.ENSP00000000412,9606.ENSP00000250244,reaction,64,40
420,9606.ENSP00000000412,9606.ENSP00000250244,catalysis,64,40
421,9606.ENSP00000000412,9606.ENSP00000250244,binding,64,40
422,9606.ENSP00000000412,9606.ENSP00000250244,binding,64,40
423,9606.ENSP00000000412,9606.ENSP00000250244,reaction,64,40
424,9606.ENSP00000000412,9606.ENSP00000250244,catalysis,64,40
425,9606.ENSP00000000412,9606.ENSP00000250244,reaction,64,40
426,9606.ENSP00000000412,9606.ENSP00000253083,binding,64,81
427,9606.ENSP00000000412,9606.ENSP00000252771,reaction,64,82
428,9606.ENSP00000000412,9606.ENSP00000252771,binding,64,82
429,9606.ENSP00000000412,9606.ENSP00000252771,binding,64,82
430,9606.ENSP00000000412,9606.ENSP00000253083,binding,64,81
431,9606.ENSP00000000412,9606.ENSP00000252771,reaction,64,82
432,9606.ENSP00000000412,9606.ENSP00000252771,reaction,64,82
433,9606.ENSP00000000412,9606.ENSP00000258145,catalysis,64,80
434,9606.ENSP00000000412,9606.ENSP00000258062,catalysis,64,83
435,9606.ENSP00000000412,9606.ENSP00000253083,reaction,64,81
436,9606.ENSP00000000412,9606.ENSP00000253083,catalysis,64,81
437,9606.ENSP00000000412,9606.ENSP00000253083,reaction,64,81
438,9606.ENSP00000000412,9606.ENSP00000258062,binding,64,83
439,9606.ENSP00000000412,9606.ENSP00000253083,reaction,64,81
440,9606.ENSP00000000412,9606.ENSP00000258062,binding,64,83
441,9606.ENSP00000000412,9606.ENSP00000258145,catalysis,64,80
442,9606.ENSP00000000412,9606.ENSP00000258062,reaction,64,83
443,9606.ENSP00000000412,9606.ENSP00000258062,catalysis,64,83
444,9606.ENSP00000000412,9606.ENSP00000258062,reaction,64,83
445,9606.ENSP00000000412,9606.ENSP00000258145,binding,64,80
446,9606.ENSP00000000412,9606.ENSP00000258062,reaction,64,83
447,9606.ENSP00000000412,9606.ENSP00000258145,binding,64,80
448,9606.ENSP00000000412,9606.ENSP00000261205,catalysis,64,84
449,9606.ENSP00000000412,9606.ENSP00000258145,reaction,64,80
450,9606.ENSP00000000412,9606.ENSP00000258145,reaction,64,80
451,9606.ENSP00000000412,9606.ENSP00000261205,reaction,64,84
452,9606.ENSP00000000412,9606.ENSP00000261205,catalysis,64,84
453,9606.ENSP00000000412,9606.ENSP00000261205,reaction,64,84
454,9606.ENSP00000000442,9606.ENSP00000005178,binding,85,86
455,9606.ENSP00000000442,9606.ENSP00000261454,binding,85,87
456,9606.ENSP00000000442,9606.ENSP00000206249,binding,85,88
457,9606.ENSP00000000442,9606.ENSP00000245479,expression,85,89
458,9606.ENSP00000000442,9606.ENSP00000206249,activation,85,88
459,9606.ENSP00000000442,9606.ENSP00000206249,binding,85,88
460,9606.ENSP00000000442,9606.ENSP00000005178,binding,85,86
461,9606.ENSP00000000442,9606.ENSP00000223190,activation,85,90
462,9606.ENSP00000000442,9606.ENSP00000261454,binding,85,87
463,9606.ENSP00000000442,9606.ENSP00000262030,activation,85,91
464,9606.ENSP00000001008,9606.ENSP00000246957,reaction,92,93
465,9606.ENSP00000001008,9606.ENSP00000246957,reaction,92,93
466,9606.ENSP00000001008,9606.ENSP00000246957,binding,92,93
467,9606.ENSP00000001008,9606.ENSP00000246957,reaction,92,93
468,9606.ENSP00000001008,9606.ENSP00000246802,binding,92,94
469,9606.ENSP00000001008,9606.ENSP00000222247,binding,92,95
470,9606.ENSP00000001008,9606.ENSP00000246957,binding,92,93
471,9606.ENSP00000001008,9606.ENSP00000217244,ptmod,92,96
472,9606.ENSP00000001008,9606.ENSP00000238146,binding,92,97
473,9606.ENSP00000001008,9606.ENSP00000246802,binding,92,94
474,9606.ENSP00000001008,9606.ENSP00000238146,binding,92,97
475,9606.ENSP00000001008,9606.ENSP00000222247,binding,92,95
476,9606.ENSP00000001008,9606.ENSP00000254940,binding,92,98
477,9606.ENSP00000001008,9606.ENSP00000254940,binding,92,98
478,9606.ENSP00000001008,9606.ENSP00000259239,binding,92,99
479,9606.ENSP00000001008,9606.ENSP00000259239,binding,92,99
480,9606.ENSP00000001008,9606.ENSP00000262033,binding,92,100
481,9606.ENSP00000001008,9606.ENSP00000261942,binding,92,101
482,9606.ENSP00000001008,9606.ENSP00000261942,binding,92,101
483,9606.ENSP00000001008,9606.ENSP00000262033,binding,92,100
484,9606.ENSP00000001146,9606.ENSP00000231572,expression,102,103
485,9606.ENSP00000001146,9606.ENSP00000222982,binding,102,104
486,9606.ENSP00000001146,9606.ENSP00000222382,binding,102,105
487,9606.ENSP00000001146,9606.ENSP00000222382,binding,102,105
488,9606.ENSP00000001146,9606.ENSP00000224356,binding,102,106
489,9606.ENSP00000001146,9606.ENSP00000222982,binding,102,104
490,9606.ENSP00000001146,9606.ENSP00000224356,binding,102,106
491,9606.ENSP00000001146,9606.ENSP00000260270,reaction,102,107
492,9606.ENSP00000001146,9606.ENSP00000260270,catalysis,102,107
493,9606.ENSP00000001146,9606.ENSP00000260270,binding,102,107
494,9606.ENSP00000001146,9606.ENSP00000260270,binding,102,107
495,9606.ENSP00000001146,9606.ENSP00000260270,reaction,102,107
496,9606.ENSP00000001146,9606.ENSP00000260270,catalysis,102,107
497,9606.ENSP00000001146,9606.ENSP00000260270,reaction,102,107
498,9606.ENSP00000002125,9606.ENSP00000260361,binding,108,109
499,9606.ENSP00000002125,9606.ENSP00000259037,reaction,108,110
500,9606.ENSP00000002125,9606.ENSP00000259037,reaction,108,110
501,9606.ENSP00000002125,9606.ENSP00000259037,reaction,108,110
502,9606.ENSP00000002125,9606.ENSP00000259037,binding,108,110
503,9606.ENSP00000002125,9606.ENSP00000259037,binding,108,110
504,9606.ENSP00000002125,9606.ENSP00000252711,reaction,108,111
505,9606.ENSP00000002125,9606.ENSP00000252711,reaction,108,111
506,9606.ENSP00000002125,9606.ENSP00000252711,reaction,108,111
507,9606.ENSP00000002125,9606.ENSP00000007516,reaction,108,112
508,9606.ENSP00000002125,9606.ENSP00000233627,reaction,108,113
509,9606.ENSP00000002125,9606.ENSP00000007516,binding,108,112
510,9606.ENSP00000002125,9606.ENSP00000007516,binding,108,112
511,9606.ENSP00000002125,9606.ENSP00000233627,reaction,108,113
512,9606.ENSP00000002125,9606.ENSP00000184266,reaction,108,114
513,9606.ENSP00000002125,9606.ENSP00000184266,binding,108,114
514,9606.ENSP00000002125,9606.ENSP00000007516,reaction,108,112
515,9606.ENSP00000002125,9606.ENSP00000007516,reaction,108,112
516,9606.ENSP00000002125,9606.ENSP00000184266,reaction,108,114
517,9606.ENSP00000002125,9606.ENSP00000184266,binding,108,114
518,9606.ENSP00000002125,9606.ENSP00000184266,reaction,108,114
519,9606.ENSP00000002125,9606.ENSP00000233627,binding,108,113
520,9606.ENSP00000002125,9606.ENSP00000215565,reaction,108,115
521,9606.ENSP00000002125,9606.ENSP00000215565,binding,108,115
522,9606.ENSP00000002125,9606.ENSP00000215565,binding,108,115
523,9606.ENSP00000002125,9606.ENSP00000233627,binding,108,113
524,9606.ENSP00000002125,9606.ENSP00000215565,reaction,108,115
525,9606.ENSP00000002125,9606.ENSP00000215565,reaction,108,115
526,9606.ENSP00000002125,9606.ENSP00000252711,binding,108,111
527,9606.ENSP00000002125,9606.ENSP00000252102,reaction,108,116
528,9606.ENSP00000002125,9606.ENSP00000237889,reaction,108,117
529,9606.ENSP00000002125,9606.ENSP00000237889,binding,108,117
530,9606.ENSP00000002125,9606.ENSP00000233627,reaction,108,113
531,9606.ENSP00000002125,9606.ENSP00000237889,reaction,108,117
532,9606.ENSP00000002125,9606.ENSP00000237889,binding,108,117
533,9606.ENSP00000002125,9606.ENSP00000237889,reaction,108,117
534,9606.ENSP00000002125,9606.ENSP00000252102,binding,108,116
535,9606.ENSP00000002125,9606.ENSP00000247866,reaction,108,118
536,9606.ENSP00000002125,9606.ENSP00000247866,binding,108,118
537,9606.ENSP00000002125,9606.ENSP00000247866,binding,108,118
538,9606.ENSP00000002125,9606.ENSP00000252102,binding,108,116
539,9606.ENSP00000002125,9606.ENSP00000247866,reaction,108,118
540,9606.ENSP00000002125,9606.ENSP00000247866,reaction,108,118
541,9606.ENSP00000002125,9606.ENSP00000252711,binding,108,111
542,9606.ENSP00000002125,9606.ENSP00000252102,reaction,108,116
543,9606.ENSP00000002125,9606.ENSP00000252102,reaction,108,116
544,9606.ENSP00000002125,9606.ENSP00000260361,reaction,108,109
545,9606.ENSP00000002125,9606.ENSP00000260361,reaction,108,109
546,9606.ENSP00000002125,9606.ENSP00000260361,binding,108,109
547,9606.ENSP00000002125,9606.ENSP00000260361,reaction,108,109
548,9606.ENSP00000002596,9606.ENSP00000261858,binding,119,120
549,9606.ENSP00000002596,9606.ENSP00000261858,binding,119,120
550,9606.ENSP00000002596,9606.ENSP00000254351,catalysis,119,121
551,9606.ENSP00000002829,9606.ENSP00000234091,expression,122,123
552,9606.ENSP00000003084,9606.ENSP00000261303,catalysis,69,124
553,9606.ENSP00000003084,9606.ENSP00000042931,binding,69,125
554,9606.ENSP00000003084,9606.ENSP00000227378,catalysis,69,65
555,9606.ENSP00000003084,9606.ENSP00000000412,catalysis,69,64
556,9606.ENSP00000003084,9606.ENSP00000023897,binding,69,126
557,9606.ENSP00000003084,9606.ENSP00000023897,binding,69,126
558,9606.ENSP00000003084,9606.ENSP00000005340,reaction,69,5
559,9606.ENSP00000003084,9606.ENSP00000000412,reaction,69,64
560,9606.ENSP00000003084,9606.ENSP00000000412,catalysis,69,64
561,9606.ENSP00000003084,9606.ENSP00000000412,reaction,69,64
562,9606.ENSP00000003084,9606.ENSP00000005340,reaction,69,5
563,9606.ENSP00000003084,9606.ENSP00000005340,catalysis,69,5
564,9606.ENSP00000003084,9606.ENSP00000005340,catalysis,69,5
565,9606.ENSP00000003084,9606.ENSP00000013034,binding,69,127
566,9606.ENSP00000003084,9606.ENSP00000011653,catalysis,69,70
567,9606.ENSP00000003084,9606.ENSP00000007699,expression,69,128
568,9606.ENSP00000003084,9606.ENSP00000011653,catalysis,69,70
569,9606.ENSP00000003084,9606.ENSP00000013034,binding,69,127
570,9606.ENSP00000003084,9606.ENSP00000011653,reaction,69,70
571,9606.ENSP00000003084,9606.ENSP00000011653,reaction,69,70
572,9606.ENSP00000003084,9606.ENSP00000227378,binding,69,65
573,9606.ENSP00000003084,9606.ENSP00000218075,binding,69,129
574,9606.ENSP00000003084,9606.ENSP00000185150,binding,69,130
575,9606.ENSP00000003084,9606.ENSP00000157812,catalysis,69,131
576,9606.ENSP00000003084,9606.ENSP00000054666,catalysis,69,68
577,9606.ENSP00000003084,9606.ENSP00000042931,binding,69,125
578,9606.ENSP00000003084,9606.ENSP00000044462,catalysis,69,132
579,9606.ENSP00000003084,9606.ENSP00000054666,reaction,69,68
580,9606.ENSP00000003084,9606.ENSP00000054666,catalysis,69,68
581,9606.ENSP00000003084,9606.ENSP00000054666,reaction,69,68
582,9606.ENSP00000003084,9606.ENSP00000158771,reaction,69,133
583,9606.ENSP00000003084,9606.ENSP00000158771,catalysis,69,133
584,9606.ENSP00000003084,9606.ENSP00000158771,binding,69,133
585,9606.ENSP00000003084,9606.ENSP00000158771,binding,69,133
586,9606.ENSP00000003084,9606.ENSP00000158771,reaction,69,133
587,9606.ENSP00000003084,9606.ENSP00000158771,catalysis,69,133
588,9606.ENSP00000003084,9606.ENSP00000158771,reaction,69,133
589,9606.ENSP00000003084,9606.ENSP00000218075,binding,69,129
590,9606.ENSP00000003084,9606.ENSP00000185206,binding,69,134
591,9606.ENSP00000003084,9606.ENSP00000185150,catalysis,69,130
592,9606.ENSP00000003084,9606.ENSP00000185150,binding,69,130
593,9606.ENSP00000003084,9606.ENSP00000185150,catalysis,69,130
594,9606.ENSP00000003084,9606.ENSP00000185150,reaction,69,130
595,9606.ENSP00000003084,9606.ENSP00000185150,reaction,69,130
596,9606.ENSP00000003084,9606.ENSP00000185150,reaction,69,130
597,9606.ENSP00000003084,9606.ENSP00000217958,catalysis,69,135
598,9606.ENSP00000003084,9606.ENSP00000215071,catalysis,69,136
599,9606.ENSP00000003084,9606.ENSP00000185206,binding,69,134
600,9606.ENSP00000003084,9606.ENSP00000210313,catalysis,69,137
601,9606.ENSP00000003084,9606.ENSP00000216802,catalysis,69,138
602,9606.ENSP00000003084,9606.ENSP00000215832,activation,69,13
603,9606.ENSP00000003084,9606.ENSP00000216455,catalysis,69,139
604,9606.ENSP00000003084,9606.ENSP00000227378,binding,69,65
605,9606.ENSP00000003084,9606.ENSP00000222812,binding,69,140
606,9606.ENSP00000003084,9606.ENSP00000219473,catalysis,69,141
607,9606.ENSP00000003084,9606.ENSP00000219313,catalysis,69,142
608,9606.ENSP00000003084,9606.ENSP00000218548,binding,69,143
609,9606.ENSP00000003084,9606.ENSP00000218548,binding,69,143
610,9606.ENSP00000003084,9606.ENSP00000219473,catalysis,69,141
611,9606.ENSP00000003084,9606.ENSP00000219473,binding,69,141
612,9606.ENSP00000003084,9606.ENSP00000219473,binding,69,141
613,9606.ENSP00000003084,9606.ENSP00000222305,expression,69,144
614,9606.ENSP00000003084,9606.ENSP00000219473,reaction,69,141
615,9606.ENSP00000003084,9606.ENSP00000219473,reaction,69,141
616,9606.ENSP00000003084,9606.ENSP00000219473,reaction,69,141
617,9606.ENSP00000003084,9606.ENSP00000221930,expression,69,145
618,9606.ENSP00000003084,9606.ENSP00000219919,binding,69,146
619,9606.ENSP00000003084,9606.ENSP00000219919,binding,69,146
620,9606.ENSP00000003084,9606.ENSP00000225426,catalysis,69,147
621,9606.ENSP00000003084,9606.ENSP00000223023,reaction,69,66
622,9606.ENSP00000003084,9606.ENSP00000223023,catalysis,69,66
623,9606.ENSP00000003084,9606.ENSP00000223023,binding,69,66
624,9606.ENSP00000003084,9606.ENSP00000223023,binding,69,66
625,9606.ENSP00000003084,9606.ENSP00000223023,reaction,69,66
626,9606.ENSP00000003084,9606.ENSP00000223023,catalysis,69,66
627,9606.ENSP00000003084,9606.ENSP00000223023,reaction,69,66
628,9606.ENSP00000003084,9606.ENSP00000224784,reaction,69,148
629,9606.ENSP00000003084,9606.ENSP00000224784,catalysis,69,148
630,9606.ENSP00000003084,9606.ENSP00000224784,binding,69,148
631,9606.ENSP00000003084,9606.ENSP00000224784,binding,69,148
632,9606.ENSP00000003084,9606.ENSP00000224784,reaction,69,148
633,9606.ENSP00000003084,9606.ENSP00000224784,catalysis,69,148
634,9606.ENSP00000003084,9606.ENSP00000224784,reaction,69,148
635,9606.ENSP00000003084,9606.ENSP00000261205,reaction,69,84
636,9606.ENSP00000003084,9606.ENSP00000247461,binding,69,149
637,9606.ENSP00000003084,9606.ENSP00000236192,reaction,69,76
638,9606.ENSP00000003084,9606.ENSP00000229328,ptmod,69,150
639,9606.ENSP00000003084,9606.ENSP00000228825,catalysis,69,73
640,9606.ENSP00000003084,9606.ENSP00000227378,reaction,69,65
641,9606.ENSP00000003084,9606.ENSP00000227378,catalysis,69,65
642,9606.ENSP00000003084,9606.ENSP00000227378,reaction,69,65
643,9606.ENSP00000003084,9606.ENSP00000228825,binding,69,73
644,9606.ENSP00000003084,9606.ENSP00000227378,reaction,69,65
645,9606.ENSP00000003084,9606.ENSP00000228825,binding,69,73
646,9606.ENSP00000003084,9606.ENSP00000229328,inhibition,69,150
647,9606.ENSP00000003084,9606.ENSP00000228825,reaction,69,73
648,9606.ENSP00000003084,9606.ENSP00000228825,catalysis,69,73
649,9606.ENSP00000003084,9606.ENSP00000228825,reaction,69,73
650,9606.ENSP00000003084,9606.ENSP00000229328,inhibition,69,150
651,9606.ENSP00000003084,9606.ENSP00000228825,reaction,69,73
652,9606.ENSP00000003084,9606.ENSP00000229135,expression,69,151
653,9606.ENSP00000003084,9606.ENSP00000236192,reaction,69,76
654,9606.ENSP00000003084,9606.ENSP00000233242,catalysis,69,77
655,9606.ENSP00000003084,9606.ENSP00000230085,reaction,69,152
656,9606.ENSP00000003084,9606.ENSP00000230085,catalysis,69,152
657,9606.ENSP00000003084,9606.ENSP00000230085,catalysis,69,152
658,9606.ENSP00000003084,9606.ENSP00000233242,catalysis,69,77
659,9606.ENSP00000003084,9606.ENSP00000230085,reaction,69,152
660,9606.ENSP00000003084,9606.ENSP00000231449,activation,69,153
661,9606.ENSP00000003084,9606.ENSP00000236192,catalysis,69,76
662,9606.ENSP00000003084,9606.ENSP00000233944,inhibition,69,154
663,9606.ENSP00000003084,9606.ENSP00000233242,reaction,69,77
664,9606.ENSP00000003084,9606.ENSP00000233242,reaction,69,77
665,9606.ENSP00000003084,9606.ENSP00000236192,catalysis,69,76
666,9606.ENSP00000003084,9606.ENSP00000233944,inhibition,69,154
667,9606.ENSP00000003084,9606.ENSP00000233944,ptmod,69,154
668,9606.ENSP00000003084,9606.ENSP00000247461,binding,69,149
669,9606.ENSP00000003084,9606.ENSP00000243253,binding,69,155
670,9606.ENSP00000003084,9606.ENSP00000238738,reaction,69,156
671,9606.ENSP00000003084,9606.ENSP00000238738,binding,69,156
672,9606.ENSP00000003084,9606.ENSP00000238738,activation,69,156
673,9606.ENSP00000003084,9606.ENSP00000238738,activation,69,156
674,9606.ENSP00000003084,9606.ENSP00000238738,reaction,69,156
675,9606.ENSP00000003084,9606.ENSP00000238738,binding,69,156
676,9606.ENSP00000003084,9606.ENSP00000238738,reaction,69,156
677,9606.ENSP00000003084,9606.ENSP00000242285,reaction,69,75
678,9606.ENSP00000003084,9606.ENSP00000242285,catalysis,69,75
679,9606.ENSP00000003084,9606.ENSP00000242285,binding,69,75
680,9606.ENSP00000003084,9606.ENSP00000242285,binding,69,75
681,9606.ENSP00000003084,9606.ENSP00000242285,reaction,69,75
682,9606.ENSP00000003084,9606.ENSP00000242285,catalysis,69,75
683,9606.ENSP00000003084,9606.ENSP00000242285,reaction,69,75
684,9606.ENSP00000003084,9606.ENSP00000247207,reaction,69,157
685,9606.ENSP00000003084,9606.ENSP00000244458,reaction,69,78
686,9606.ENSP00000003084,9606.ENSP00000244458,binding,69,78
687,9606.ENSP00000003084,9606.ENSP00000243253,binding,69,155
688,9606.ENSP00000003084,9606.ENSP00000244458,binding,69,78
689,9606.ENSP00000003084,9606.ENSP00000244458,reaction,69,78
690,9606.ENSP00000003084,9606.ENSP00000244458,catalysis,69,78
691,9606.ENSP00000003084,9606.ENSP00000244458,catalysis,69,78
692,9606.ENSP00000003084,9606.ENSP00000247207,reaction,69,157
693,9606.ENSP00000003084,9606.ENSP00000247207,binding,69,157
694,9606.ENSP00000003084,9606.ENSP00000244458,reaction,69,78
695,9606.ENSP00000003084,9606.ENSP00000247207,binding,69,157
696,9606.ENSP00000003084,9606.ENSP00000247207,reaction,69,157
697,9606.ENSP00000003084,9606.ENSP00000247207,catalysis,69,157
698,9606.ENSP00000003084,9606.ENSP00000247207,catalysis,69,157
699,9606.ENSP00000003084,9606.ENSP00000261205,reaction,69,84
700,9606.ENSP00000003084,9606.ENSP00000254436,binding,69,158
701,9606.ENSP00000003084,9606.ENSP00000253083,reaction,69,81
702,9606.ENSP00000003084,9606.ENSP00000252771,binding,69,82
703,9606.ENSP00000003084,9606.ENSP00000248572,binding,69,159
704,9606.ENSP00000003084,9606.ENSP00000248566,catalysis,69,160
705,9606.ENSP00000003084,9606.ENSP00000248572,binding,69,159
706,9606.ENSP00000003084,9606.ENSP00000252771,binding,69,82
707,9606.ENSP00000003084,9606.ENSP00000249647,binding,69,161
708,9606.ENSP00000003084,9606.ENSP00000249647,binding,69,161
709,9606.ENSP00000003084,9606.ENSP00000253083,catalysis,69,81
710,9606.ENSP00000003084,9606.ENSP00000252771,reaction,69,82
711,9606.ENSP00000003084,9606.ENSP00000252771,reaction,69,82
712,9606.ENSP00000003084,9606.ENSP00000252771,reaction,69,82
713,9606.ENSP00000003084,9606.ENSP00000253083,catalysis,69,81
714,9606.ENSP00000003084,9606.ENSP00000253083,binding,69,81
715,9606.ENSP00000003084,9606.ENSP00000253083,binding,69,81
716,9606.ENSP00000003084,9606.ENSP00000254436,binding,69,158
717,9606.ENSP00000003084,9606.ENSP00000254101,ptmod,69,162
718,9606.ENSP00000003084,9606.ENSP00000253577,binding,69,163
719,9606.ENSP00000003084,9606.ENSP00000253083,reaction,69,81
720,9606.ENSP00000003084,9606.ENSP00000253083,reaction,69,81
721,9606.ENSP00000003084,9606.ENSP00000254101,inhibition,69,162
722,9606.ENSP00000003084,9606.ENSP00000253577,binding,69,163
723,9606.ENSP00000003084,9606.ENSP00000254101,inhibition,69,162
724,9606.ENSP00000003084,9606.ENSP00000254286,reaction,69,164
725,9606.ENSP00000003084,9606.ENSP00000254286,catalysis,69,164
726,9606.ENSP00000003084,9606.ENSP00000254286,binding,69,164
727,9606.ENSP00000003084,9606.ENSP00000254286,binding,69,164
728,9606.ENSP00000003084,9606.ENSP00000254286,reaction,69,164
729,9606.ENSP00000003084,9606.ENSP00000254286,catalysis,69,164
730,9606.ENSP00000003084,9606.ENSP00000254286,reaction,69,164
731,9606.ENSP00000003084,9606.ENSP00000261205,catalysis,69,84
732,9606.ENSP00000003084,9606.ENSP00000258301,activation,69,165
733,9606.ENSP00000003084,9606.ENSP00000256497,binding,69,166
734,9606.ENSP00000003084,9606.ENSP00000254963,reaction,69,167
735,9606.ENSP00000003084,9606.ENSP00000254963,binding,69,167
736,9606.ENSP00000003084,9606.ENSP00000254963,binding,69,167
737,9606.ENSP00000003084,9606.ENSP00000256497,binding,69,166
738,9606.ENSP00000003084,9606.ENSP00000254963,reaction,69,167
739,9606.ENSP00000003084,9606.ENSP00000254963,reaction,69,167
740,9606.ENSP00000003084,9606.ENSP00000258062,reaction,69,83
741,9606.ENSP00000003084,9606.ENSP00000258062,catalysis,69,83
